,agent1
ep382,20.0
ep383,15.0
ep384,15.0
ep385,24.0
ep386,17.0
ep387,14.0
ep388,26.0
ep389,28.0
ep390,29.0
ep391,19.0
ep392,16.0
ep393,12.0
ep394,13.0
ep395,27.0
ep396,38.0
ep397,26.0
ep398,34.0
ep399,25.0
ep400,29.0
ep401,14.0
ep402,32.0
ep403,11.0
ep404,21.0
ep405,19.0
ep406,30.0
ep407,24.0
ep408,27.0
ep409,35.0
ep410,18.0
ep411,9.0
ep412,20.0
ep413,13.0
ep414,9.0
ep415,19.0
ep416,26.0
ep417,29.0
ep418,14.0
ep419,25.0
ep420,36.0
ep421,12.0
ep422,23.0
ep423,25.0
ep424,21.0
ep425,24.0
ep426,20.0
ep427,21.0
ep428,16.0
ep429,24.0
ep430,14.0
ep431,18.0
ep432,22.0
ep433,25.0
ep434,17.0
ep435,28.0
ep436,11.0
ep437,15.0
ep438,16.0
ep439,23.0
ep440,26.0
ep441,23.0
ep442,31.0
ep443,18.0
ep444,27.0
ep445,26.0
ep446,20.0
ep447,17.0
ep448,9.0
ep449,14.0
ep450,16.0
ep451,28.0
ep452,30.0
ep453,21.0
ep454,29.0
ep455,20.0
ep456,29.0
ep457,15.0
ep458,14.0
ep459,23.0
ep460,19.0
ep461,25.0
ep462,19.0
ep463,28.0
ep464,20.0
ep465,15.0
ep466,14.0
ep467,18.0
ep468,31.0
ep469,26.0
ep470,25.0
ep471,14.0
ep472,9.0
ep473,10.0
ep474,15.0
ep475,30.0
ep476,23.0
ep477,8.0
ep478,17.0
ep479,25.0
ep480,22.0
ep481,23.0
ep482,24.0
ep483,17.0
ep484,22.0
ep485,15.0
ep486,27.0
ep487,12.0
ep488,24.0
ep489,25.0
ep490,34.0
ep491,24.0
ep492,13.0
ep493,13.0
ep494,15.0
ep495,27.0
ep496,15.0
ep497,23.0
ep498,18.0
ep499,17.0
ep500,17.0
ep501,33.0
ep502,25.0
ep503,19.0
ep504,30.0
ep505,9.0
ep506,37.0
ep507,16.0
ep508,22.0
ep509,14.0
ep510,13.0
ep511,21.0
ep512,22.0
ep513,21.0
ep514,22.0
ep515,21.0
ep516,22.0
ep517,11.0
ep518,15.0
ep519,16.0
ep520,23.0
ep521,29.0
ep522,28.0
ep523,15.0
ep524,26.0
ep525,19.0
ep526,24.0
ep527,26.0
ep528,23.0
ep529,19.0
ep530,37.0
ep531,23.0
ep532,24.0
ep533,31.0
ep534,40.0
ep535,41.0
ep536,18.0
ep537,34.0
ep538,21.0
ep539,34.0
ep540,25.0
ep541,14.0
ep542,10.0
ep543,28.0
ep544,21.0
ep545,26.0
ep546,22.0
ep547,33.0
ep548,21.0
ep549,9.0
ep550,30.0
ep551,27.0
ep552,25.0
ep553,14.0
ep554,27.0
ep555,10.0
ep556,33.0
ep557,23.0
ep558,20.0
ep559,16.0
ep560,16.0
ep561,28.0
ep562,15.0
ep563,16.0
ep564,28.0
ep565,33.0
ep566,18.0
ep567,23.0
ep568,13.0
ep569,23.0
ep570,18.0
ep571,21.0
ep572,28.0
ep573,23.0
ep574,32.0
ep575,9.0
ep576,14.0
ep577,20.0
ep578,31.0
ep579,21.0
ep580,30.0
ep581,21.0
ep582,21.0
ep583,20.0
ep584,13.0
ep585,11.0
ep586,17.0
ep587,22.0
ep588,12.0
ep589,27.0
ep590,19.0
ep591,28.0
ep592,10.0
ep593,13.0
ep594,18.0
ep595,32.0
ep596,22.0
ep597,35.0
ep598,10.0
ep599,36.0
ep600,20.0
ep601,24.0
ep602,21.0
ep603,32.0
ep604,22.0
ep605,18.0
ep606,27.0
ep607,19.0
ep608,28.0
ep609,26.0
ep610,27.0
ep611,30.0
ep612,15.0
ep613,12.0
ep614,14.0
ep615,21.0
ep616,18.0
ep617,27.0
ep618,24.0
ep619,14.0
ep620,32.0
ep621,13.0
ep622,15.0
ep623,27.0
ep624,27.0
ep625,24.0
ep626,28.0
ep627,19.0
ep628,11.0
ep629,15.0
ep630,9.0
ep631,29.0
ep632,20.0
ep633,27.0
ep634,15.0
ep635,20.0
ep636,20.0
ep637,10.0
ep638,22.0
ep639,26.0
ep640,28.0
ep641,11.0
ep642,15.0
ep643,22.0
ep644,16.0
ep645,22.0
ep646,22.0
ep647,16.0
ep648,21.0
ep649,23.0
ep650,23.0
ep651,11.0
ep652,27.0
ep653,18.0
ep654,12.0
ep655,33.0
ep656,29.0
ep657,27.0
ep658,18.0
ep659,23.0
ep660,25.0
ep661,20.0
ep662,27.0
ep663,11.0
ep664,26.0
ep665,15.0
ep666,30.0
ep667,30.0
ep668,33.0
ep669,26.0
ep670,32.0
ep671,9.0
ep672,16.0
ep673,24.0
ep674,23.0
ep675,12.0
ep676,13.0
ep677,15.0
ep678,19.0
ep679,25.0
ep680,33.0
ep681,7.0
ep682,20.0
ep683,20.0
ep684,16.0
ep685,13.0
ep686,13.0
ep687,19.0
ep688,23.0
ep689,25.0
ep690,11.0
ep691,10.0
ep692,27.0
ep693,30.0
ep694,34.0
ep695,40.0
ep696,19.0
ep697,9.0
ep698,18.0
ep699,23.0
ep700,13.0
ep701,22.0
ep702,10.0
ep703,12.0
ep704,27.0
ep705,11.0
ep706,19.0
ep707,20.0
ep708,12.0
ep709,18.0
ep710,15.0
ep711,16.0
ep712,17.0
ep713,21.0
ep714,11.0
ep715,15.0
ep716,17.0
ep717,25.0
ep718,11.0
ep719,17.0
ep720,15.0
ep721,24.0
ep722,8.0
ep723,15.0
ep724,26.0
ep725,22.0
ep726,14.0
ep727,18.0
ep728,30.0
ep729,15.0
ep730,26.0
ep731,15.0
ep732,14.0
ep733,21.0
ep734,26.0
ep735,33.0
ep736,15.0
ep737,17.0
ep738,24.0
ep739,18.0
ep740,20.0
ep741,21.0
ep742,22.0
ep743,30.0
ep744,24.0
ep745,20.0
ep746,18.0
ep747,7.0
ep748,21.0
ep749,22.0
ep750,25.0
ep751,25.0
ep752,17.0
ep753,11.0
ep754,22.0
ep755,25.0
ep756,28.0
ep757,25.0
ep758,38.0
ep759,20.0
ep760,10.0
ep761,9.0
ep762,14.0
ep763,7.0
ep764,14.0
ep765,42.0
ep766,34.0
ep767,13.0
ep768,32.0
ep769,25.0
ep770,18.0
ep771,9.0
ep772,13.0
ep773,29.0
ep774,30.0
ep775,42.0
ep776,8.0
ep777,12.0
ep778,22.0
ep779,18.0
ep780,21.0
ep781,27.0
ep782,18.0
ep783,13.0
ep784,15.0
ep785,22.0
ep786,25.0
ep787,17.0
ep788,15.0
ep789,19.0
ep790,16.0
ep791,19.0
ep792,30.0
ep793,22.0
ep794,28.0
ep795,29.0
ep796,37.0
ep797,12.0
ep798,22.0
ep799,15.0
ep800,11.0
ep801,23.0
ep802,31.0
ep803,33.0
ep804,31.0
ep805,25.0
ep806,28.0
ep807,16.0
ep808,26.0
ep809,31.0
ep810,16.0
ep811,30.0
ep812,12.0
ep813,12.0
ep814,14.0
ep815,16.0
ep816,21.0
ep817,11.0
ep818,20.0
ep819,20.0
ep820,27.0
ep821,39.0
ep822,14.0
ep823,27.0
ep824,15.0
ep825,21.0
ep826,33.0
ep827,19.0
ep828,19.0
ep829,32.0
ep830,36.0
ep831,22.0
ep832,17.0
ep833,38.0
ep834,12.0
ep835,15.0
ep836,19.0
ep837,14.0
ep838,15.0
ep839,18.0
ep840,13.0
ep841,32.0
ep842,17.0
ep843,20.0
ep844,9.0
ep845,19.0
ep846,29.0
ep847,20.0
ep848,32.0
ep849,9.0
ep850,18.0
ep851,29.0
ep852,34.0
ep853,13.0
ep854,29.0
ep855,42.0
ep856,24.0
ep857,16.0
ep858,24.0
ep859,11.0
ep860,16.0
ep861,29.0
ep862,38.0
ep863,34.0
ep864,29.0
ep865,19.0
ep866,19.0
ep867,22.0
ep868,20.0
ep869,20.0
ep870,14.0
ep871,12.0
ep872,18.0
ep873,42.0
ep874,14.0
ep875,23.0
ep876,13.0
ep877,26.0
ep878,23.0
ep879,12.0
ep880,10.0
ep881,23.0
ep882,25.0
ep883,23.0
ep884,29.0
ep885,15.0
ep886,36.0
ep887,19.0
ep888,13.0
ep889,13.0
ep890,18.0
ep891,14.0
ep892,19.0
ep893,9.0
ep894,21.0
ep895,23.0
ep896,33.0
ep897,29.0
ep898,22.0
ep899,9.0
ep900,16.0
ep901,18.0
ep902,27.0
ep903,31.0
ep904,20.0
ep905,19.0
ep906,25.0
ep907,31.0
ep908,14.0
ep909,18.0
ep910,22.0
ep911,24.0
ep912,27.0
ep913,15.0
ep914,42.0
ep915,14.0
ep916,19.0
ep917,14.0
ep918,15.0
ep919,39.0
ep920,22.0
ep921,21.0
ep922,25.0
ep923,27.0
ep924,19.0
ep925,19.0
ep926,13.0
ep927,19.0
ep928,31.0
ep929,27.0
ep930,17.0
ep931,24.0
ep932,24.0
ep933,21.0
ep934,20.0
ep935,19.0
ep936,29.0
ep937,23.0
ep938,12.0
ep939,20.0
ep940,21.0
ep941,13.0
ep942,26.0
ep943,13.0
ep944,13.0
ep945,19.0
ep946,30.0
ep947,23.0
ep948,42.0
ep949,33.0
ep950,35.0
ep951,9.0
ep952,13.0
ep953,28.0
ep954,33.0
ep955,39.0
ep956,15.0
ep957,14.0
ep958,22.0
ep959,27.0
ep960,22.0
ep961,18.0
ep962,16.0
ep963,7.0
ep964,29.0
ep965,15.0
ep966,21.0
ep967,13.0
ep968,19.0
ep969,22.0
ep970,17.0
ep971,9.0
ep972,20.0
ep973,26.0
ep974,34.0
ep975,14.0
ep976,21.0
ep977,17.0
ep978,17.0
ep979,14.0
ep980,28.0
ep981,17.0
ep982,23.0
ep983,21.0
ep984,29.0
ep985,26.0
ep986,27.0
ep987,15.0
ep988,24.0
ep989,21.0
ep990,21.0
ep991,27.0
ep992,22.0
ep993,33.0
ep994,15.0
ep995,35.0
ep996,22.0
ep997,12.0
ep998,21.0
ep999,7.0
ep1000,29.0
ep1001,18.0
ep1002,24.0
ep1003,18.0
ep1004,20.0
ep1005,17.0
ep1006,13.0
ep1007,24.0
ep1008,10.0
ep1009,19.0
ep1010,29.0
ep1011,33.0
ep1012,30.0
ep1013,29.0
ep1014,27.0
ep1015,29.0
ep1016,15.0
ep1017,30.0
ep1018,17.0
ep1019,21.0
ep1020,19.0
ep1021,14.0
ep1022,13.0
ep1023,27.0
ep1024,30.0
ep1025,14.0
ep1026,14.0
ep1027,7.0
ep1028,21.0
ep1029,18.0
ep1030,18.0
ep1031,20.0
ep1032,18.0
ep1033,34.0
ep1034,15.0
ep1035,22.0
ep1036,32.0
ep1037,18.0
ep1038,27.0
ep1039,24.0
ep1040,30.0
ep1041,30.0
ep1042,18.0
ep1043,26.0
ep1044,27.0
ep1045,10.0
ep1046,22.0
ep1047,17.0
ep1048,22.0
ep1049,33.0
ep1050,20.0
ep1051,20.0
ep1052,26.0
ep1053,35.0
ep1054,23.0
ep1055,15.0
ep1056,19.0
ep1057,25.0
ep1058,20.0
ep1059,10.0
ep1060,16.0
ep1061,13.0
ep1062,27.0
ep1063,35.0
ep1064,21.0
ep1065,21.0
ep1066,32.0
ep1067,9.0
ep1068,25.0
ep1069,16.0
ep1070,10.0
ep1071,21.0
ep1072,23.0
ep1073,19.0
ep1074,11.0
ep1075,21.0
ep1076,16.0
ep1077,23.0
ep1078,28.0
ep1079,15.0
ep1080,9.0
ep1081,16.0
ep1082,18.0
ep1083,21.0
ep1084,11.0
ep1085,31.0
ep1086,30.0
ep1087,29.0
ep1088,13.0
ep1089,17.0
ep1090,24.0
ep1091,17.0
ep1092,19.0
ep1093,21.0
ep1094,31.0
ep1095,13.0
ep1096,24.0
ep1097,11.0
ep1098,13.0
ep1099,26.0
ep1100,26.0
ep1101,30.0
ep1102,18.0
ep1103,17.0
ep1104,27.0
ep1105,11.0
ep1106,26.0
ep1107,21.0
ep1108,16.0
ep1109,20.0
ep1110,29.0
ep1111,21.0
ep1112,20.0
ep1113,31.0
ep1114,23.0
ep1115,27.0
ep1116,14.0
ep1117,24.0
ep1118,42.0
ep1119,39.0
ep1120,23.0
ep1121,16.0
ep1122,18.0
ep1123,16.0
ep1124,15.0
ep1125,23.0
ep1126,9.0
ep1127,29.0
ep1128,24.0
ep1129,29.0
ep1130,32.0
ep1131,22.0
ep1132,29.0
ep1133,16.0
ep1134,33.0
ep1135,15.0
ep1136,26.0
ep1137,10.0
ep1138,11.0
ep1139,27.0
ep1140,22.0
ep1141,21.0
ep1142,17.0
ep1143,23.0
ep1144,38.0
ep1145,33.0
ep1146,22.0
ep1147,29.0
ep1148,13.0
ep1149,29.0
ep1150,23.0
ep1151,15.0
ep1152,28.0
ep1153,33.0
ep1154,7.0
ep1155,22.0
ep1156,14.0
ep1157,31.0
ep1158,13.0
ep1159,18.0
ep1160,34.0
ep1161,29.0
ep1162,24.0
ep1163,11.0
ep1164,13.0
ep1165,11.0
ep1166,16.0
ep1167,21.0
ep1168,18.0
ep1169,7.0
ep1170,13.0
ep1171,23.0
ep1172,19.0
ep1173,28.0
ep1174,24.0
ep1175,9.0
ep1176,25.0
ep1177,21.0
ep1178,8.0
ep1179,21.0
ep1180,28.0
ep1181,24.0
ep1182,22.0
ep1183,14.0
ep1184,7.0
ep1185,33.0
ep1186,34.0
ep1187,14.0
ep1188,9.0
ep1189,10.0
ep1190,32.0
ep1191,17.0
ep1192,24.0
ep1193,22.0
ep1194,13.0
ep1195,24.0
ep1196,18.0
ep1197,26.0
ep1198,31.0
ep1199,27.0
ep1200,23.0
ep1201,24.0
ep1202,36.0
ep1203,26.0
ep1204,17.0
ep1205,13.0
ep1206,16.0
ep1207,13.0
ep1208,13.0
ep1209,20.0
ep1210,26.0
ep1211,31.0
ep1212,24.0
ep1213,22.0
ep1214,20.0
ep1215,15.0
ep1216,28.0
ep1217,12.0
ep1218,9.0
ep1219,28.0
ep1220,35.0
ep1221,11.0
ep1222,16.0
ep1223,26.0
ep1224,25.0
ep1225,9.0
ep1226,16.0
ep1227,15.0
ep1228,7.0
ep1229,15.0
ep1230,9.0
ep1231,9.0
ep1232,29.0
ep1233,12.0
ep1234,28.0
ep1235,17.0
ep1236,14.0
ep1237,13.0
ep1238,20.0
ep1239,18.0
ep1240,15.0
ep1241,26.0
ep1242,28.0
ep1243,31.0
ep1244,17.0
ep1245,18.0
ep1246,10.0
ep1247,22.0
ep1248,30.0
ep1249,7.0
ep1250,27.0
ep1251,23.0
ep1252,19.0
ep1253,24.0
ep1254,18.0
ep1255,9.0
ep1256,22.0
ep1257,18.0
ep1258,19.0
ep1259,16.0
ep1260,17.0
ep1261,23.0
ep1262,20.0
ep1263,29.0
ep1264,15.0
ep1265,23.0
ep1266,25.0
ep1267,11.0
ep1268,17.0
ep1269,17.0
ep1270,23.0
ep1271,28.0
ep1272,15.0
ep1273,21.0
ep1274,16.0
ep1275,27.0
ep1276,24.0
ep1277,22.0
ep1278,16.0
ep1279,25.0
ep1280,24.0
ep1281,19.0
ep1282,16.0
ep1283,27.0
ep1284,16.0
ep1285,23.0
ep1286,37.0
ep1287,17.0
ep1288,15.0
ep1289,23.0
ep1290,19.0
ep1291,14.0
ep1292,21.0
ep1293,23.0
ep1294,20.0
ep1295,20.0
ep1296,36.0
ep1297,19.0
ep1298,15.0
ep1299,24.0
ep1300,24.0
ep1301,9.0
ep1302,26.0
ep1303,20.0
ep1304,9.0
ep1305,24.0
ep1306,25.0
ep1307,23.0
ep1308,29.0
ep1309,20.0
ep1310,30.0
ep1311,19.0
ep1312,19.0
ep1313,10.0
ep1314,17.0
ep1315,16.0
ep1316,25.0
ep1317,18.0
ep1318,15.0
ep1319,23.0
ep1320,16.0
ep1321,21.0
ep1322,17.0
ep1323,14.0
ep1324,9.0
ep1325,9.0
ep1326,19.0
ep1327,20.0
ep1328,12.0
ep1329,25.0
ep1330,14.0
ep1331,24.0
ep1332,23.0
ep1333,24.0
ep1334,20.0
ep1335,37.0
ep1336,27.0
ep1337,19.0
ep1338,16.0
ep1339,24.0
ep1340,9.0
ep1341,9.0
ep1342,24.0
ep1343,16.0
ep1344,18.0
ep1345,11.0
ep1346,20.0
ep1347,20.0
ep1348,21.0
ep1349,24.0
ep1350,7.0
ep1351,32.0
ep1352,10.0
ep1353,22.0
ep1354,19.0
ep1355,19.0
ep1356,23.0
ep1357,25.0
ep1358,17.0
ep1359,25.0
ep1360,11.0
ep1361,35.0
ep1362,20.0
ep1363,14.0
ep1364,14.0
ep1365,28.0
ep1366,31.0
ep1367,24.0
ep1368,18.0
ep1369,25.0
ep1370,12.0
ep1371,30.0
ep1372,23.0
ep1373,17.0
ep1374,31.0
ep1375,10.0
ep1376,27.0
ep1377,16.0
ep1378,11.0
ep1379,30.0
ep1380,28.0
ep1381,26.0
ep1382,24.0
ep1383,21.0
ep1384,24.0
ep1385,30.0
ep1386,33.0
ep1387,25.0
ep1388,12.0
ep1389,22.0
ep1390,24.0
ep1391,12.0
ep1392,19.0
ep1393,11.0
ep1394,29.0
ep1395,23.0
ep1396,13.0
ep1397,23.0
ep1398,26.0
ep1399,17.0
ep1400,22.0
ep1401,21.0
ep1402,11.0
ep1403,16.0
ep1404,21.0
ep1405,8.0
ep1406,20.0
ep1407,24.0
ep1408,24.0
ep1409,28.0
ep1410,19.0
ep1411,22.0
ep1412,7.0
ep1413,42.0
ep1414,21.0
ep1415,13.0
ep1416,25.0
ep1417,24.0
ep1418,33.0
ep1419,11.0
ep1420,21.0
ep1421,39.0
ep1422,17.0
ep1423,16.0
ep1424,24.0
ep1425,20.0
ep1426,9.0
ep1427,21.0
ep1428,19.0
ep1429,24.0
ep1430,15.0
ep1431,35.0
ep1432,22.0
ep1433,13.0
ep1434,17.0
ep1435,26.0
ep1436,31.0
ep1437,22.0
ep1438,13.0
ep1439,37.0
ep1440,11.0
ep1441,17.0
ep1442,11.0
ep1443,30.0
ep1444,35.0
ep1445,13.0
ep1446,37.0
ep1447,14.0
ep1448,11.0
ep1449,26.0
ep1450,22.0
ep1451,38.0
ep1452,7.0
ep1453,20.0
ep1454,16.0
ep1455,20.0
ep1456,29.0
ep1457,11.0
ep1458,19.0
ep1459,26.0
ep1460,23.0
ep1461,18.0
ep1462,14.0
ep1463,15.0
ep1464,22.0
ep1465,15.0
ep1466,30.0
ep1467,29.0
ep1468,25.0
ep1469,28.0
ep1470,20.0
ep1471,27.0
ep1472,13.0
ep1473,9.0
ep1474,7.0
ep1475,21.0
ep1476,19.0
ep1477,20.0
ep1478,15.0
ep1479,42.0
ep1480,20.0
ep1481,24.0
ep1482,32.0
ep1483,23.0
ep1484,26.0
ep1485,20.0
ep1486,34.0
ep1487,21.0
ep1488,24.0
ep1489,31.0
ep1490,34.0
ep1491,21.0
ep1492,23.0
ep1493,24.0
ep1494,21.0
ep1495,20.0
ep1496,25.0
ep1497,32.0
ep1498,17.0
ep1499,26.0
ep1500,32.0
ep1501,28.0
ep1502,19.0
ep1503,15.0
ep1504,33.0
ep1505,18.0
ep1506,26.0
ep1507,21.0
ep1508,14.0
ep1509,8.0
ep1510,9.0
ep1511,33.0
ep1512,15.0
ep1513,28.0
ep1514,21.0
ep1515,25.0
ep1516,26.0
ep1517,9.0
ep1518,15.0
ep1519,32.0
ep1520,19.0
ep1521,20.0
ep1522,17.0
ep1523,27.0
ep1524,14.0
ep1525,21.0
ep1526,25.0
ep1527,24.0
ep1528,24.0
ep1529,32.0
ep1530,14.0
ep1531,16.0
ep1532,10.0
ep1533,27.0
ep1534,9.0
ep1535,17.0
ep1536,33.0
ep1537,21.0
ep1538,24.0
ep1539,26.0
ep1540,24.0
ep1541,22.0
ep1542,22.0
ep1543,27.0
ep1544,18.0
ep1545,22.0
ep1546,13.0
ep1547,26.0
ep1548,28.0
ep1549,26.0
ep1550,9.0
ep1551,17.0
ep1552,32.0
ep1553,17.0
ep1554,17.0
ep1555,12.0
ep1556,28.0
ep1557,25.0
ep1558,22.0
ep1559,20.0
ep1560,15.0
ep1561,23.0
ep1562,9.0
ep1563,17.0
ep1564,23.0
ep1565,19.0
ep1566,35.0
ep1567,19.0
ep1568,19.0
ep1569,13.0
ep1570,21.0
ep1571,9.0
ep1572,25.0
ep1573,21.0
ep1574,19.0
ep1575,28.0
ep1576,9.0
ep1577,27.0
ep1578,21.0
ep1579,23.0
ep1580,27.0
ep1581,14.0
ep1582,11.0
ep1583,19.0
ep1584,19.0
ep1585,14.0
ep1586,28.0
ep1587,20.0
ep1588,9.0
ep1589,16.0
ep1590,18.0
ep1591,16.0
ep1592,24.0
ep1593,9.0
ep1594,17.0
ep1595,15.0
ep1596,23.0
ep1597,14.0
ep1598,15.0
ep1599,23.0
ep1600,22.0
ep1601,18.0
ep1602,24.0
ep1603,30.0
ep1604,12.0
ep1605,19.0
ep1606,8.0
ep1607,32.0
ep1608,18.0
ep1609,23.0
ep1610,30.0
ep1611,30.0
ep1612,15.0
ep1613,27.0
ep1614,26.0
ep1615,18.0
ep1616,14.0
ep1617,20.0
ep1618,26.0
ep1619,13.0
ep1620,25.0
ep1621,7.0
ep1622,30.0
ep1623,13.0
ep1624,11.0
ep1625,24.0
ep1626,14.0
ep1627,23.0
ep1628,7.0
ep1629,30.0
ep1630,32.0
ep1631,25.0
ep1632,26.0
ep1633,10.0
ep1634,9.0
ep1635,13.0
ep1636,23.0
ep1637,29.0
ep1638,21.0
ep1639,33.0
ep1640,18.0
ep1641,24.0
ep1642,25.0
ep1643,19.0
ep1644,23.0
ep1645,23.0
ep1646,37.0
ep1647,25.0
ep1648,17.0
ep1649,17.0
ep1650,23.0
ep1651,22.0
ep1652,21.0
ep1653,30.0
ep1654,20.0
ep1655,16.0
ep1656,20.0
ep1657,17.0
ep1658,23.0
ep1659,21.0
ep1660,23.0
ep1661,32.0
ep1662,13.0
ep1663,14.0
ep1664,39.0
ep1665,39.0
